gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
2984493813,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,Lophophanes cristatus,46.913484,8.67844,2020-11-07T13:16:00,76.94627
2984488855,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.916908,8.673046,2020-11-07T13:52:00,233.4854
2984467821,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.915767,8.677622,2020-11-07T13:33:00,76.94627
2984461785,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,Periparus ater,46.910024,8.677543,2020-11-07T12:06:00,76.94627
2984460777,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.909167,8.674882,2020-11-07T12:19:00,181.8694
2984445868,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,Periparus ater,46.910024,8.677543,2020-11-07T12:06:00,76.94627
2984433836,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,Anthus pratensis,46.904412,8.68634,2020-11-07T11:34:00,76.84665
2984420893,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.909167,8.674882,2020-11-07T12:21:00,181.8694
2984403642,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,46.894253,8.61542,2020-11-08T14:11:42,132.0419
2984400838,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.909167,8.674882,2020-11-07T12:25:00,181.8694
2984388797,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Metrioptera,Metrioptera brachyptera,46.904199,8.67489,2020-11-07T13:03:00,76.90774
2984376853,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.908902,8.675167,2020-11-07T12:27:00,76.94627
2984364842,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus spinus,46.909167,8.674882,2020-11-07T12:21:00,181.8694
2984358856,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pyrrhocorax,Pyrrhocorax graculus,46.911446,8.681807,2020-11-07T12:15:00,76.94627
2981052398,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corone,46.898481,8.615988,2020-05-21T08:57:00,132.0419
2980792434,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Podarcis,Podarcis muralis,46.876038,8.656295,2020-07-28T10:23:27,276.6579
2963793005,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia flavofasciata,46.589595,8.640692,2008-07-05T00:00:00,22.25459
2963758391,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis carduelis,46.892932,8.611559,2020-05-21T18:57:00,132.0419
2883022333,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Pseudochorthippus,Pseudochorthippus parallelus,46.803194,8.483057,2019-09-27T14:33:00,52.94684
2873803447,Animalia,Arthropoda,,Opiliones,Phalangiidae,Mitopus,Mitopus glacialis,46.564581,8.430092,2019-07-30T13:59:00,3.371709
